"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-20 08:42:57",PST,"2020-01-20 11:04:31",PST,"2020-01-20 11:06:06",02:21:34,02:21:17,10.435,4.383,1.310,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.150,"Plug Out at Vehicle",5304,93406,412757,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-19 20:04:49",PST,"2020-01-19 21:51:58",PST,"2020-01-19 21:52:42",01:47:07,01:46:58,5.925,2.488,0.744,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.650,"Plug Out at Vehicle",3149,94954,293145,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-19 18:05:44",PST,"2020-01-19 19:26:02",PST,"2020-01-19 19:28:02",01:20:21,01:19:58,9.119,3.830,1.144,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.000,"Plug Out at Vehicle",5194,93401,21388831,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-19 18:32:44",PST,"2020-01-19 18:36:44",PST,"2020-01-19 18:37:28",00:03:59,00:03:37,0.190,0.080,0.024,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.020,"Plug Out at Vehicle",1579487557,93422,826071,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-19 14:31:32",PST,"2020-01-19 18:29:21",PST,"2020-01-19 18:30:04",03:57:49,01:52:03,6.754,2.837,0.848,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.740,"Plug Out at Vehicle",4360,93401,21207751,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-19 15:25:42",PST,"2020-01-19 17:00:02",PST,"2020-01-19 17:00:45",01:34:23,01:34:10,4.951,2.079,0.621,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.540,"Plug Out at Vehicle",5303,94618,2627021,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-19 16:29:14",PST,"2020-01-19 16:42:49",PST,"2020-01-19 16:43:31",00:13:32,00:13:07,1.439,0.604,0.181,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.160,"Plug Out at Vehicle",3148,93401,21388831,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-19 12:31:48",PST,"2020-01-19 15:23:53",PST,"2020-01-19 15:25:59",02:52:05,01:33:54,4.925,2.068,0.618,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.540,"Plug Out at Vehicle",3210,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-19 11:40:03",PST,"2020-01-19 13:42:58",PST,"2020-01-19 13:44:05",02:02:59,01:29:55,10.292,4.323,1.292,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.130,"Plug Out at Vehicle",3209,93422,418203,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-19 11:27:37",PST,"2020-01-19 12:57:45",PST,"2020-01-19 12:58:29",01:30:08,00:42:22,3.427,1.439,0.430,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.380,"Plug Out at Vehicle",1579462050,93401,21165371,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-19 11:03:48",PST,"2020-01-19 12:22:14",PST,"2020-01-19 12:22:57",01:18:24,01:18:14,9.313,3.911,1.169,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.020,"Plug Out at Vehicle",1579460620,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-18 15:49:05",PST,"2020-01-18 19:46:43",PST,"2020-01-18 19:47:24",03:57:37,02:17:55,8.194,3.441,1.028,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.900,"Plug Out at Vehicle",4359,93420,21005971,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-18 11:34:54",PST,"2020-01-18 17:34:16",PST,"2020-01-18 17:35:21",05:59:22,04:00:00,6.781,2.848,0.851,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,12.690,"Plug Out at Vehicle",1579376090,93422,826071,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-18 12:42:03",PST,"2020-01-18 17:17:38",PST,"2020-01-18 17:18:21",04:35:35,01:56:05,10.595,4.450,1.330,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,4.730,"Plug Out at Vehicle",3147,94025,1016031,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-18 13:38:03",PST,"2020-01-18 17:16:18",PST,"2020-01-18 17:18:06",03:38:15,01:08:57,2.282,0.958,0.286,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.250,"Plug Out at Vehicle",3207,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 15:50:31",PST,"2020-01-18 16:40:39",PST,"2020-01-18 16:41:21",00:50:12,00:49:58,3.089,1.298,0.388,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.340,"Plug Out at Vehicle",5302,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 12:52:04",PST,"2020-01-18 16:28:55",PST,"2020-01-18 16:30:07",03:36:51,00:46:05,3.921,1.647,0.492,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.430,"Plug Out at Vehicle",1579380718,93401,21165371,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-18 13:39:18",PST,"2020-01-18 15:45:40",PST,"2020-01-18 15:46:54",02:06:21,00:39:08,4.688,1.969,0.588,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.520,"Plug Out at Vehicle",3208,N/A,,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-18 12:29:38",PST,"2020-01-18 14:56:51",PST,"2020-01-18 14:58:06",02:27:12,02:27:02,8.567,3.598,1.075,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.940,"Plug Out at Vehicle",4358,93430,4084221,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 13:51:40",PST,"2020-01-18 14:48:37",PST,"2020-01-18 14:50:12",00:57:02,00:31:11,1.456,0.612,0.183,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.160,"Plug Out at Vehicle",1579384293,94583,2800441,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-18 14:07:56",PST,"2020-01-18 14:31:15",PST,"2020-01-18 14:31:58",00:23:19,00:22:49,2.631,1.105,0.330,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.290,"Plug Out at Vehicle",5751,93405,21068401,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-18 10:08:52",PST,"2020-01-18 13:17:17",PST,"2020-01-18 13:18:19",03:08:25,01:45:51,5.436,2.283,0.682,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.600,"Plug Out at Vehicle",1579370925,94583,2800441,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 11:56:59",PST,"2020-01-18 13:06:07",PST,"2020-01-18 13:06:57",01:09:12,01:08:44,3.809,1.600,0.478,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.420,"Plug Out at Vehicle",5301,94618,2627021,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 10:18:26",PST,"2020-01-18 12:32:41",PST,"2020-01-18 12:34:06",02:14:15,01:48:46,12.093,5.079,1.518,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.330,"Plug Out at Vehicle",5300,93422,418203,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-18 08:08:08",PST,"2020-01-18 11:57:27",PST,"2020-01-18 11:58:43",03:49:23,03:48:22,26.722,11.223,3.354,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,2.940,"Plug Out at Vehicle",5193,93312,21378631,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-18 11:11:45",PST,"2020-01-18 11:18:59",PST,"2020-01-18 11:19:40",00:07:13,00:07:05,0.792,0.333,0.099,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.090,"Plug Out at Vehicle",3146,84020,3430441,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-18 08:07:25",PST,"2020-01-18 09:04:22",PST,"2020-01-18 09:05:26",00:57:01,00:56:51,6.427,2.700,0.807,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.710,"Plug Out at Vehicle",1579363641,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-18 06:27:06",PST,"2020-01-18 08:22:47",PST,"2020-01-18 08:23:36",01:55:41,01:30:33,4.771,2.004,0.599,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.520,"Plug Out at Vehicle",5299,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-18 06:55:41",PST,"2020-01-18 06:57:40",PST,"2020-01-18 06:57:56",00:01:59,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.000,Timeout,1579359335,93401,1376341,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 17:56:46",PST,"2020-01-17 21:09:21",PST,"2020-01-17 21:10:12",03:12:34,01:24:38,8.968,3.766,1.125,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.990,"Plug Out at Vehicle",1579312598,93401,21165371,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 15:51:48",PST,"2020-01-17 18:55:34",PST,"2020-01-17 18:58:09",03:03:44,03:03:32,21.432,9.001,2.690,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,2.360,"Plug Out at Vehicle",4357,94025,1016031,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-17 14:35:39",PST,"2020-01-17 18:33:52",PST,"2020-01-17 18:34:58",03:58:12,03:21:09,12.191,5.120,1.530,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.340,"Plug Out at Vehicle",3145,93401,21207751,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 15:23:28",PST,"2020-01-17 18:25:08",PST,"2020-01-17 18:26:11",03:01:39,03:01:30,21.806,9.159,2.737,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,2.400,"Plug Out at Vehicle",5298,93444,381265,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 16:00:23",PST,"2020-01-17 18:01:55",PST,"2020-01-17 18:02:42",02:01:32,02:01:03,12.707,5.337,1.595,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.400,"Plug Out at Vehicle",5750,N/A,,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 14:51:29",PST,"2020-01-17 17:01:46",PST,"2020-01-17 17:02:58",02:10:17,02:09:12,12.235,5.139,1.536,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.350,"Plug Out at Vehicle",5192,93442,20090241,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 12:01:42",PST,"2020-01-17 15:51:34",PST,"2020-01-17 15:52:21",03:49:56,03:49:40,26.623,11.182,3.341,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,2.930,"Plug Out at Vehicle",4356,94025,1016031,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 12:13:22",PST,"2020-01-17 15:25:00",PST,"2020-01-17 15:26:16",03:11:38,02:44:06,8.661,3.638,1.087,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.950,"Plug Out at Vehicle",1579291995,94583,2800441,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 11:56:18",PST,"2020-01-17 15:20:13",PST,"2020-01-17 15:22:25",03:23:54,00:30:12,1.995,0.838,0.250,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.220,"Plug Out at Vehicle",5749,93465,3778861,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 11:13:51",PST,"2020-01-17 15:08:53",PST,"2020-01-17 15:10:19",03:55:06,03:54:50,15.067,6.328,1.891,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.660,"Plug Out at Vehicle",1579288425,93446,21102551,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 11:08:47",PST,"2020-01-17 15:06:53",PST,"2020-01-17 15:07:34",03:58:06,03:57:50,28.704,12.056,3.602,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,3.160,"Plug Out at Vehicle",3206,93446,21010161,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 13:56:41",PST,"2020-01-17 15:05:37",PST,"2020-01-17 15:06:38",01:08:55,01:08:33,7.307,3.069,0.917,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.800,"Plug Out at Vehicle",1579298193,90019,20638611,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 10:46:04",PST,"2020-01-17 14:54:07",PST,"2020-01-17 14:54:51",04:08:03,02:00:48,7.233,3.038,0.908,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.600,"Plug Out at Vehicle",5189,93405,4302971,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 13:33:29",PST,"2020-01-17 14:39:19",PST,"2020-01-17 14:40:03",01:05:54,01:05:31,7.141,2.999,0.896,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.790,"Plug Out at Vehicle",5191,93420,1260731,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 13:27:51",PST,"2020-01-17 14:30:48",PST,"2020-01-17 14:31:38",01:02:54,01:02:43,7.205,3.026,0.904,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.790,"Plug Out at Vehicle",5297,93422,1248301,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 12:58:39",PST,"2020-01-17 14:24:48",PST,"2020-01-17 14:26:23",01:26:13,01:21:59,8.854,3.718,1.111,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.970,"Plug Out at Vehicle",5296,93449,404097,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-17 11:54:46",PST,"2020-01-17 14:13:21",PST,"2020-01-17 14:14:45",02:18:35,01:55:14,6.067,2.548,0.761,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.670,"Plug Out at Vehicle",3144,93444,2922011,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 11:06:43",PST,"2020-01-17 13:42:10",PST,"2020-01-17 13:43:16",02:35:26,02:35:20,17.958,7.542,2.254,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.980,"Plug Out at Vehicle",4355,92336,601291,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 11:14:22",PST,"2020-01-17 13:22:59",PST,"2020-01-17 13:23:52",02:08:37,01:28:24,9.028,3.792,1.133,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.990,"Plug Out at Vehicle",5190,93422,1853321,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-17 09:37:31",PST,"2020-01-17 13:17:51",PST,"2020-01-17 13:19:25",03:40:19,02:52:55,4.142,1.740,0.520,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.460,"Plug Out at Vehicle",3143,93402,710899,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 10:04:27",PST,"2020-01-17 12:54:23",PST,"2020-01-17 12:55:49",02:49:56,02:26:00,17.412,7.313,2.185,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.920,"Plug Out at Vehicle",5295,93401,2349971,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 10:00:13",PST,"2020-01-17 12:54:10",PST,"2020-01-17 12:55:00",02:54:00,01:18:43,8.860,3.721,1.112,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.970,"Plug Out at Vehicle",5294,93465,4829631,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 07:54:55",PST,"2020-01-17 11:55:57",PST,"2020-01-17 11:56:37",04:01:01,04:00:47,27.828,11.688,3.492,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,3.160,"Plug Out at Vehicle",5746,93465,3778861,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 08:35:03",PST,"2020-01-17 11:51:03",PST,"2020-01-17 11:52:02",03:16:00,02:25:10,7.430,3.121,0.932,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.820,"Plug Out at Vehicle",5748,93442,20631051,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-17 07:56:28",PST,"2020-01-17 11:49:05",PST,"2020-01-17 11:50:12",03:52:41,03:52:23,14.600,6.132,1.832,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.610,"Plug Out at Vehicle",3141,93407,19697591,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 07:56:18",PST,"2020-01-17 11:11:02",PST,"2020-01-17 11:11:47",03:14:44,01:43:16,5.658,2.376,0.710,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.620,"Plug Out at Vehicle",5187,93422,377913,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 07:54:02",PST,"2020-01-17 11:10:28",PST,"2020-01-17 11:11:43",03:16:25,03:00:06,11.179,4.695,1.403,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.230,"Plug Out at Vehicle",3203,93433,3513321,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 08:22:12",PST,"2020-01-17 10:57:09",PST,"2020-01-17 11:00:10",02:34:57,01:39:16,10.915,4.584,1.370,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.200,"Plug Out at Vehicle",4354,93401,835699,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 09:26:51",PST,"2020-01-17 10:58:47",PST,"2020-01-17 10:59:28",01:32:01,01:07:28,2.266,0.952,0.284,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.250,"Plug Out at Vehicle",3205,93420,379067,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-17 07:59:45",PST,"2020-01-17 10:57:35",PST,"2020-01-17 10:58:37",02:57:50,01:38:48,5.386,2.262,0.676,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.590,"Plug Out at Vehicle",4353,93401,3868531,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-17 07:59:08",PST,"2020-01-17 10:05:59",PST,"2020-01-17 10:06:43",02:06:48,01:58:30,8.135,3.417,1.021,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.890,"Plug Out at Vehicle",5188,94582,2376781,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 07:50:55",PST,"2020-01-17 09:54:00",PST,"2020-01-17 09:55:34",02:03:08,01:57:16,6.039,2.536,0.758,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.660,"Plug Out at Vehicle",1579276246,93432,1297621,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
